"Dato";"Pris"
"10-10-2011";"11,12"
"11-10-2011";"11,14"
"12-10-2011";"11,21"
"13-10-2011";"11,13"
"14-10-2011";"11,13"
"15-10-2011";"11,21"
"16-10-2011";"11,21"
"17-10-2011";"11,23"
"18-10-2011";"11,36"
"19-10-2011";"11,36"
"20-10-2011";"11,36"
"21-10-2011";"11,36"
"22-10-2011";"11,33"
"23-10-2011";"11,31"
"24-10-2011";"11,31"
"25-10-2011";"11,38"
"26-10-2011";"11,32"
"27-10-2011";"11,32"
"28-10-2011";"11,29"
"29-10-2011";"11,32"
"30-10-2011";"11,32"
"31-10-2011";"11,34"
"1-11-2011";"11,22"
"2-11-2011";"11,22"
"3-11-2011";"11,29"
"4-11-2011";"11,38"
"5-11-2011";"11,38"
"6-11-2011";"11,36"
"7-11-2011";"11,36"
"8-11-2011";"11,38"
"9-11-2011";"11,45"
"10-11-2011";"11,45"
"11-11-2011";"11,52"
"12-11-2011";"11,52"
"13-11-2011";"11,50"
"14-11-2011";"11,50"
"15-11-2011";"11,62"
"16-11-2011";"11,58"
"17-11-2011";"11,58"
"18-11-2011";"11,62"
"19-11-2011";"11,56"
"20-11-2011";"11,52"
"21-11-2011";"11,52"
"22-11-2011";"11,42"
"23-11-2011";"11,32"
"24-11-2011";"11,22"
"25-11-2011";"11,26"
"26-11-2011";"11,30"
"27-11-2011";"11,30"
"28-11-2011";"11,32"
"29-11-2011";"11,32"
"30-11-2011";"11,30"
"1-12-2011";"11,42"
"2-12-2011";"11,38"
"3-12-2011";"11,28"
"4-12-2011";"11,22"
"5-12-2011";"11,22"
"6-12-2011";"11,19"
"7-12-2011";"11,32"
"8-12-2011";"11,29"
"9-12-2011";"11,29"
"10-12-2011";"11,26"
"11-12-2011";"11,22"
"12-12-2011";"11,22"
"13-12-2011";"11,12"
"14-12-2011";"11,22"
"15-12-2011";"11,29"
"16-12-2011";"11,18"
"17-12-2011";"11,15"
"18-12-2011";"11,13"
"19-12-2011";"11,13"
"20-12-2011";"11,09"
"21-12-2011";"11,07"
"22-12-2011";"11,15"
"23-12-2011";"11,22"
"24-12-2011";"11,27"
"25-12-2011";"11,27"
"26-12-2011";"11,29"
"27-12-2011";"11,31"
"28-12-2011";"11,29"
"29-12-2011";"11,27"
"30-12-2011";"11,27"
"31-12-2011";"11,32"
